filename,baseColour,articleType,season,gender
38200.jpg,0,20,3,0
10498.jpg,1,21,0,2
39882.jpg,1,0,2,1
15484.jpg,0,13,0,2
54399.jpg,1,24,2,2
45154.jpg,8,25,3,0
53890.jpg,6,9,2,2
45685.jpg,1,14,1,2
13511.jpg,8,23,0,0
13738.jpg,3,16,0,0
37654.jpg,2,18,2,0
2280.jpg,7,23,0,2
28957.jpg,8,12,2,2
25619.jpg,8,25,3,2
56051.jpg,2,13,1,2
47067.jpg,6,13,0,2
24724.jpg,1,23,2,0
9633.jpg,8,16,0,0
57743.jpg,5,13,1,2
9383.jpg,8,4,0,2
21553.jpg,0,9,3,2
33942.jpg,0,23,2,0
32525.jpg,4,14,1,0
9555.jpg,1,23,0,0
2400.jpg,1,23,0,0
20060.jpg,0,13,0,2
58932.jpg,2,9,2,2
41747.jpg,3,23,2,0
8118.jpg,2,1,3,0
49708.jpg,1,13,2,0
34337.jpg,6,23,2,0
3936.jpg,0,23,2,2
41726.jpg,5,10,3,2
39376.jpg,4,25,3,2
15459.jpg,8,19,2,0
43352.jpg,8,19,2,0
56901.jpg,7,10,3,2
41944.jpg,7,7,3,2
56059.jpg,2,13,1,2
9119.jpg,0,19,0,2
46553.jpg,9,25,3,0
18606.jpg,2,1,0,0
26402.jpg,6,16,2,0
39345.jpg,1,23,0,0
23801.jpg,2,4,0,0
21320.jpg,2,20,3,0
32806.jpg,0,10,3,2
17561.jpg,1,16,0,0
35055.jpg,0,8,2,0
6059.jpg,3,16,2,0
17633.jpg,1,0,0,1
40609.jpg,7,12,2,2
27774.jpg,2,24,3,0
24638.jpg,8,19,2,0
47302.jpg,2,13,2,2
39728.jpg,7,16,2,2
19969.jpg,1,13,0,0
25278.jpg,0,9,2,2
41002.jpg,1,13,2,2
20789.jpg,1,13,0,0
13113.jpg,5,17,0,0
3913.jpg,8,23,2,0
34204.jpg,1,13,0,0
57074.jpg,0,11,2,2
10396.jpg,0,25,3,0
30816.jpg,7,13,2,2
22205.jpg,7,16,2,0
21308.jpg,0,20,3,2
18891.jpg,0,16,0,2
18644.jpg,7,13,0,2
15439.jpg,0,9,0,2
26150.jpg,0,22,2,0
33931.jpg,0,25,3,2
6782.jpg,1,16,3,0
10426.jpg,0,23,0,0
25233.jpg,1,9,3,2
22623.jpg,0,23,0,0
2117.jpg,0,17,0,0
6226.jpg,7,23,2,0
58511.jpg,8,16,2,2
8164.jpg,3,16,2,0
39626.jpg,8,19,2,0
22151.jpg,0,15,2,0
2987.jpg,2,4,2,0
19591.jpg,1,21,0,2
3246.jpg,2,4,0,0
44233.jpg,0,4,2,0
9142.jpg,0,11,2,2
15995.jpg,7,16,0,0
3400.jpg,2,9,3,2
7904.jpg,0,23,0,0
27566.jpg,1,16,2,0
3121.jpg,3,23,2,0
4102.jpg,8,19,2,0
48107.jpg,1,21,2,2
59655.jpg,3,13,0,2
7443.jpg,8,23,2,0
57491.jpg,2,8,2,0
36765.jpg,8,25,3,0
21570.jpg,8,4,2,0
33643.jpg,1,7,2,2
59839.jpg,7,13,1,2
52187.jpg,4,13,0,2
15305.jpg,8,19,0,0
30610.jpg,0,17,2,0
52505.jpg,8,13,3,2
18357.jpg,0,18,0,0
41402.jpg,7,23,2,2
26838.jpg,0,22,0,0
48143.jpg,7,24,3,2
6999.jpg,6,23,2,2
10221.jpg,3,9,3,2
33338.jpg,0,8,2,0
52439.jpg,1,13,3,2
9600.jpg,1,16,0,0
50943.jpg,1,11,3,2
4626.jpg,2,19,2,0
56869.jpg,0,10,3,2
2663.jpg,2,9,3,2
50213.jpg,7,1,2,2
5375.jpg,1,19,2,2
17157.jpg,7,16,0,0
14311.jpg,0,13,0,0
49775.jpg,7,12,2,2
8399.jpg,0,23,0,0
19849.jpg,1,16,0,0
16018.jpg,5,22,0,0
16211.jpg,0,13,0,0
59242.jpg,0,25,3,0
45882.jpg,8,25,3,0
17697.jpg,0,4,0,0
12025.jpg,8,16,0,0
7275.jpg,0,23,0,0
17239.jpg,1,23,0,0
32026.jpg,0,18,2,0
2702.jpg,1,16,2,2
27426.jpg,0,17,3,2
15524.jpg,0,10,0,2
24992.jpg,7,17,2,2
2002.jpg,9,23,0,2
4940.jpg,1,11,2,0
35567.jpg,2,8,2,0
34037.jpg,1,16,2,0
11335.jpg,1,11,0,0
38481.jpg,8,21,2,2
43654.jpg,8,21,2,2
18548.jpg,2,4,3,2
17307.jpg,0,20,3,0
3996.jpg,0,7,2,0
28203.jpg,4,20,3,0
42901.jpg,7,1,2,2
38830.jpg,1,5,2,2
57116.jpg,8,21,2,2
25332.jpg,0,25,3,0
46705.jpg,8,14,1,2
52256.jpg,6,3,2,0
19580.jpg,8,23,2,0
3258.jpg,8,4,0,0
48119.jpg,5,1,2,2
14876.jpg,0,13,2,2
54303.jpg,7,3,2,2
34120.jpg,2,15,2,0
47857.jpg,0,9,2,2
17676.jpg,0,10,3,2
58895.jpg,0,13,2,0
21112.jpg,8,21,0,2
9825.jpg,5,23,0,2
49864.jpg,6,25,3,1
48165.jpg,7,24,3,2
5343.jpg,1,4,3,2
20613.jpg,6,9,3,2
9631.jpg,1,16,0,0
4588.jpg,7,0,3,1
25076.jpg,0,13,3,0
32601.jpg,9,21,2,2
35060.jpg,2,1,2,0
16837.jpg,2,20,3,2
33710.jpg,0,4,3,0
7796.jpg,0,23,0,0
46054.jpg,3,13,3,2
33331.jpg,7,16,0,0
28358.jpg,0,20,3,0
16139.jpg,8,21,0,2
20929.jpg,0,9,3,2
57725.jpg,8,13,1,2
52677.jpg,4,25,3,0
29924.jpg,0,25,3,0
38197.jpg,2,20,3,0
57634.jpg,7,13,1,2
4710.jpg,0,25,3,1
10511.jpg,0,21,0,2
14040.jpg,9,16,0,0
5887.jpg,1,23,2,0
31920.jpg,7,13,2,2
5800.jpg,0,23,2,0
33714.jpg,2,4,3,0
11153.jpg,1,13,0,0
56692.jpg,1,12,2,0
17850.jpg,0,21,0,2
52062.jpg,7,23,2,0
35105.jpg,0,24,2,0
17299.jpg,0,18,0,0
16312.jpg,1,16,0,0
46121.jpg,0,13,2,2
6678.jpg,3,4,2,0
25269.jpg,7,9,2,2
39220.jpg,0,5,2,2
51144.jpg,0,18,2,0
42117.jpg,0,23,2,0
50340.jpg,2,13,2,2
27400.jpg,5,2,2,2
20382.jpg,5,12,0,2
12976.jpg,8,19,0,0
39676.jpg,8,4,2,0
51722.jpg,1,20,3,0
39575.jpg,2,10,3,2
28189.jpg,4,20,3,0
6386.jpg,8,19,2,0
9389.jpg,1,7,0,2
43421.jpg,1,11,2,0
58037.jpg,4,13,0,2
7132.jpg,3,23,0,2
25155.jpg,0,9,3,2
54915.jpg,8,23,2,0
13283.jpg,1,16,0,0
19892.jpg,0,1,0,0
41696.jpg,0,17,2,0
58923.jpg,0,13,2,0
7593.jpg,8,19,2,0
51655.jpg,0,25,3,0
12604.jpg,6,21,0,2
34439.jpg,8,23,2,2
36994.jpg,2,9,2,2
50309.jpg,7,13,2,0
42998.jpg,9,7,2,2
55866.jpg,1,13,1,2
12951.jpg,1,16,0,0
42113.jpg,1,13,2,0
49699.jpg,7,13,2,0
14626.jpg,7,13,0,2
7856.jpg,1,23,0,0
21487.jpg,0,9,3,2
28427.jpg,8,25,3,2
59969.jpg,0,5,0,2
27593.jpg,1,23,2,0
11775.jpg,8,23,0,0
57640.jpg,4,13,1,2
25487.jpg,8,19,2,0
57692.jpg,8,13,1,2
59887.jpg,7,21,0,2
51765.jpg,0,1,2,0
55159.jpg,7,13,1,2
21774.jpg,0,1,0,0
3796.jpg,8,23,2,0
29948.jpg,8,25,3,2
6772.jpg,3,16,2,0
37861.jpg,0,13,2,2
7255.jpg,0,19,0,0
10149.jpg,2,8,0,0
3230.jpg,8,4,0,0
43593.jpg,7,23,2,2
50243.jpg,7,9,2,2
26371.jpg,7,13,2,2
14956.jpg,8,23,0,0
57543.jpg,5,13,1,2
29684.jpg,0,22,2,0
8318.jpg,0,23,1,0
50820.jpg,2,24,2,0
59396.jpg,0,4,2,0
39729.jpg,3,21,2,2
28970.jpg,0,13,2,2
26341.jpg,4,25,3,2
38231.jpg,0,20,3,2
15240.jpg,0,4,0,0
20612.jpg,7,9,3,2
28831.jpg,2,3,2,2
33427.jpg,1,9,2,2
27230.jpg,8,13,2,2
4371.jpg,0,23,2,0
52064.jpg,1,23,2,0
50495.jpg,1,13,3,0
20556.jpg,3,13,3,2
52487.jpg,7,13,3,2
32219.jpg,8,12,2,2
48258.jpg,0,23,2,0
33603.jpg,2,24,2,2
46938.jpg,2,14,1,0
49742.jpg,4,13,2,0
28437.jpg,8,25,3,2
18688.jpg,2,3,3,2
33080.jpg,8,23,2,0
56855.jpg,1,16,2,0
58243.jpg,7,24,2,2
4318.jpg,9,23,2,0
2166.jpg,1,16,2,0
25640.jpg,8,25,3,0
7657.jpg,0,18,2,0
21682.jpg,8,25,3,0
34233.jpg,9,23,2,0
37763.jpg,9,16,2,0
40501.jpg,8,25,3,0
34438.jpg,8,23,2,2
17289.jpg,3,23,0,0
20815.jpg,0,4,3,0
5500.jpg,8,23,2,0
28878.jpg,6,13,2,2
13829.jpg,6,13,0,0
1903.jpg,9,23,3,0
22030.jpg,7,12,0,2
25799.jpg,1,9,2,2
4516.jpg,8,19,2,2
32802.jpg,0,7,3,2
56930.jpg,6,6,3,2
10308.jpg,2,4,0,0
57863.jpg,3,13,1,2
58475.jpg,2,24,3,0
29978.jpg,5,25,2,2
11588.jpg,3,13,2,2
25041.jpg,9,23,0,0
17826.jpg,8,4,0,2
51404.jpg,1,16,2,0
13924.jpg,0,19,0,2
26646.jpg,0,4,2,0
23174.jpg,0,23,0,0
56958.jpg,1,10,3,2
3570.jpg,0,4,2,0
50330.jpg,2,12,2,2
5451.jpg,1,17,2,0
27808.jpg,0,1,2,0
10037.jpg,4,19,0,0
9894.jpg,0,22,0,0
55409.jpg,2,13,1,2
32037.jpg,8,18,2,0
12841.jpg,0,23,0,0
18969.jpg,1,13,0,0
18686.jpg,0,3,2,0
32815.jpg,2,7,3,2
23036.jpg,8,16,0,0
29450.jpg,8,25,3,0
55456.jpg,7,13,1,2
49588.jpg,0,10,3,2
30572.jpg,0,20,3,0
37760.jpg,1,16,2,0
12444.jpg,2,24,0,0
25901.jpg,7,13,2,2
53794.jpg,7,23,2,0
30562.jpg,4,20,3,0
39513.jpg,0,13,0,1
12910.jpg,1,16,0,0
6104.jpg,1,23,2,2
9710.jpg,8,16,0,0
23472.jpg,6,13,3,0
33938.jpg,8,23,2,0
49976.jpg,7,13,2,0
56604.jpg,1,13,1,2
32589.jpg,0,17,2,2
28892.jpg,0,3,2,2
44698.jpg,1,21,2,2
18845.jpg,7,23,0,0
56277.jpg,7,2,2,2
2301.jpg,8,23,0,0
23326.jpg,2,12,0,2
12679.jpg,0,22,0,0
19865.jpg,7,7,0,2
24260.jpg,8,4,2,0
12422.jpg,7,4,0,2
29235.jpg,0,6,2,2
22621.jpg,0,23,0,0
38403.jpg,2,1,2,2
19015.jpg,7,23,2,2
19530.jpg,1,13,0,0
19862.jpg,0,19,0,0
19100.jpg,9,12,0,2
2988.jpg,0,4,0,0
19195.jpg,7,16,0,0
14457.jpg,0,6,2,2
7689.jpg,0,23,0,0
49938.jpg,0,13,2,0
34355.jpg,1,23,2,0
27991.jpg,0,3,2,0
9057.jpg,8,19,0,2
4227.jpg,0,23,2,0
8546.jpg,2,7,0,2
8315.jpg,1,23,1,0
18759.jpg,1,16,0,2
45025.jpg,4,25,3,2
17057.jpg,7,4,2,0
12917.jpg,8,13,0,0
41433.jpg,0,19,0,0
22465.jpg,7,13,0,2
13367.jpg,2,4,0,2
15928.jpg,0,13,0,1
19129.jpg,3,7,0,0
45322.jpg,2,10,2,2
4864.jpg,8,23,2,0
44957.jpg,0,13,1,0
54688.jpg,7,13,0,2
58882.jpg,0,13,2,0
10623.jpg,4,7,0,2
57519.jpg,0,4,0,0
47056.jpg,6,13,2,2
14678.jpg,7,16,0,0
19396.jpg,8,23,0,0
8919.jpg,0,1,1,0
22321.jpg,8,23,0,2
23869.jpg,1,23,2,0
49634.jpg,1,5,2,2
50564.jpg,1,3,2,0
52996.jpg,5,13,0,2
10259.jpg,0,22,0,0
57771.jpg,8,13,1,2
24173.jpg,3,13,0,2
44953.jpg,0,13,1,0
21935.jpg,0,9,3,2
22192.jpg,0,4,0,0
24109.jpg,1,7,0,0
47177.jpg,0,15,2,0
7559.jpg,0,23,2,0
4042.jpg,1,23,2,1
52366.jpg,6,13,3,2
3624.jpg,0,15,2,0
24081.jpg,7,4,3,2
19560.jpg,7,23,2,0
32392.jpg,0,16,2,2
44227.jpg,4,19,3,0
8830.jpg,8,23,0,0
3475.jpg,0,0,3,0
2271.jpg,7,23,0,0
3339.jpg,8,23,2,0
10013.jpg,9,23,0,0
43979.jpg,1,14,1,0
38997.jpg,1,5,2,2
45960.jpg,7,23,0,2
23555.jpg,0,14,1,0
33653.jpg,3,7,2,2
29020.jpg,0,13,2,0
46828.jpg,2,10,3,2
3048.jpg,8,23,2,0
12576.jpg,0,23,0,2
14837.jpg,0,1,2,0
33350.jpg,0,8,2,0
11442.jpg,6,21,0,2
43002.jpg,0,19,2,0
48882.jpg,4,13,0,2
20375.jpg,7,23,0,2
57401.jpg,1,3,3,2
12124.jpg,7,12,0,2
30083.jpg,4,25,3,2
10740.jpg,3,7,3,1
34591.jpg,5,5,2,2
20785.jpg,8,13,0,0
44252.jpg,6,9,2,2
54704.jpg,2,13,2,2
31216.jpg,8,4,2,0
6183.jpg,0,23,2,0
14826.jpg,0,1,2,0
20302.jpg,1,13,0,2
8975.jpg,8,19,0,0
26652.jpg,1,4,2,1
46428.jpg,0,25,3,0
18054.jpg,0,24,3,2
51359.jpg,1,13,2,2
5667.jpg,0,23,2,0
59740.jpg,5,2,2,2
53934.jpg,2,9,2,2
44835.jpg,0,23,2,0
30721.jpg,3,12,2,0
14577.jpg,0,4,0,0
25857.jpg,0,4,2,0
54056.jpg,7,13,2,2
28528.jpg,7,23,2,2
22932.jpg,0,25,3,1
49065.jpg,0,9,2,2
56044.jpg,2,13,1,2
9225.jpg,0,15,0,0
56251.jpg,1,13,2,0
41447.jpg,8,4,0,0
51485.jpg,0,22,2,0
54734.jpg,7,4,1,0
30014.jpg,8,25,3,0
32005.jpg,0,18,2,0
49687.jpg,7,13,2,0
43216.jpg,0,25,3,2
45751.jpg,6,12,2,2
20843.jpg,8,19,2,0
15145.jpg,1,16,0,0
22799.jpg,7,23,2,0
19974.jpg,9,23,2,2
47348.jpg,4,13,2,2
33257.jpg,9,21,2,2
22549.jpg,4,13,1,2
18443.jpg,8,13,1,0
36351.jpg,1,13,2,0
18872.jpg,0,8,0,0
1808.jpg,6,13,0,1
45156.jpg,0,25,3,0
9123.jpg,0,19,0,2
51847.jpg,0,2,2,2
3249.jpg,0,4,0,2
54925.jpg,8,17,2,0
17411.jpg,8,19,0,0
50605.jpg,8,13,3,0
22160.jpg,0,4,2,0
14288.jpg,7,23,0,0
19502.jpg,0,18,0,0
26194.jpg,0,13,1,0
2244.jpg,0,23,0,2
28439.jpg,8,25,3,2
5146.jpg,8,23,2,2
19736.jpg,0,16,2,2
48133.jpg,5,24,3,2
45777.jpg,7,5,2,2
52427.jpg,8,13,3,2
4657.jpg,8,19,2,2
59526.jpg,4,13,2,2
18940.jpg,3,23,0,0
25039.jpg,0,17,2,0
14647.jpg,9,23,0,0
35173.jpg,7,13,2,1
25889.jpg,8,13,2,2
40525.jpg,0,25,3,0
34039.jpg,7,16,2,0
14635.jpg,0,13,2,0
33987.jpg,6,13,2,2
10440.jpg,1,16,0,0
2321.jpg,8,23,0,0
26548.jpg,1,4,2,0
42118.jpg,1,23,2,0
17557.jpg,1,16,0,0
12505.jpg,0,21,0,2
17425.jpg,8,25,3,0
45781.jpg,0,21,2,2
2483.jpg,6,21,0,2
38423.jpg,6,24,2,2
22395.jpg,1,16,0,0
34185.jpg,0,23,2,0
25631.jpg,0,25,3,2
26987.jpg,0,17,2,2
56959.jpg,7,10,3,2
54596.jpg,9,12,2,2
52842.jpg,3,13,2,2
56016.jpg,9,13,1,2
43966.jpg,7,14,1,2
11711.jpg,0,16,0,0
30136.jpg,1,23,2,0
19130.jpg,0,7,0,0
57457.jpg,9,13,2,2
17988.jpg,2,1,0,0
3098.jpg,3,23,2,0
39759.jpg,2,17,2,0
1995.jpg,7,23,0,0
41744.jpg,8,21,2,2
28716.jpg,2,12,2,2
7196.jpg,8,23,0,2
50476.jpg,0,3,3,0
46249.jpg,7,13,2,2
35246.jpg,8,18,2,0
48634.jpg,4,13,0,2
5260.jpg,1,13,3,1
34744.jpg,8,4,2,0
47172.jpg,0,15,2,0
57164.jpg,0,23,2,2
8605.jpg,3,23,0,0
12814.jpg,1,4,0,1
29490.jpg,4,25,3,2
35453.jpg,8,23,2,0
21296.jpg,4,20,3,2
39499.jpg,9,23,2,0
13476.jpg,2,6,1,2
37847.jpg,0,24,2,0
19495.jpg,8,18,2,0
27973.jpg,3,13,2,0
20318.jpg,7,16,2,0
7853.jpg,0,0,2,1
59736.jpg,7,3,2,2
42200.jpg,9,21,2,2
42235.jpg,0,21,2,2
55877.jpg,6,13,1,2
27789.jpg,2,24,3,0
17839.jpg,8,19,0,0
59239.jpg,8,25,3,0
43512.jpg,1,5,2,2
11331.jpg,1,11,0,0
38446.jpg,2,9,2,2
54537.jpg,8,19,0,0
15019.jpg,0,13,0,0
6906.jpg,7,23,2,2
24572.jpg,0,23,2,0
44922.jpg,7,17,2,0
5466.jpg,8,19,2,1
8498.jpg,0,13,0,2
44995.jpg,3,25,3,0
17620.jpg,7,13,0,2
12194.jpg,1,23,0,0
59882.jpg,0,21,0,2
4455.jpg,2,4,2,0
15529.jpg,0,23,0,0
58881.jpg,0,13,2,0
45321.jpg,2,10,2,2
5676.jpg,2,4,3,0
33033.jpg,8,12,2,2
8242.jpg,7,19,2,0
35096.jpg,3,13,1,2
55261.jpg,3,13,1,2
17331.jpg,0,20,3,0
47079.jpg,6,13,0,2
42550.jpg,1,12,2,2
26643.jpg,7,4,2,0
16066.jpg,0,22,0,0
55004.jpg,5,13,1,2
5782.jpg,6,21,2,2
40452.jpg,2,8,3,0
14425.jpg,2,10,2,2
12904.jpg,7,19,0,0
56336.jpg,0,25,3,0
39150.jpg,8,12,2,2
19866.jpg,8,7,0,2
39179.jpg,1,12,2,2
50633.jpg,1,13,2,0
5718.jpg,1,23,2,0
6896.jpg,0,22,2,2
29735.jpg,3,9,2,2
7075.jpg,7,0,3,1
47147.jpg,9,9,2,2
46418.jpg,3,25,3,0
50613.jpg,0,3,2,0
11563.jpg,8,12,2,2
22859.jpg,5,4,2,0
59874.jpg,3,16,0,2
40929.jpg,1,11,2,0
33609.jpg,0,24,2,2
25663.jpg,7,25,3,2
17695.jpg,7,4,0,0
13524.jpg,6,21,0,2
18794.jpg,2,9,0,1
18508.jpg,0,18,2,0
14569.jpg,0,4,0,0
10480.jpg,9,16,0,0
47396.jpg,1,9,2,2
41406.jpg,7,23,2,2
42844.jpg,0,9,2,2
32417.jpg,8,23,2,0
25683.jpg,0,25,3,2
22891.jpg,2,15,2,0
55093.jpg,4,13,1,2
2895.jpg,1,10,3,2
28693.jpg,5,12,2,2
14600.jpg,8,18,2,0
22723.jpg,7,4,0,0
11422.jpg,1,23,0,0
3078.jpg,3,23,2,0
6979.jpg,7,21,2,2
35643.jpg,2,15,2,0
21644.jpg,8,2,0,2
22756.jpg,7,12,0,2
45826.jpg,1,10,2,2
31368.jpg,8,23,0,0
20759.jpg,2,6,0,2
4265.jpg,7,23,2,2
52374.jpg,1,13,3,2
19369.jpg,1,4,3,0
54407.jpg,6,9,2,2
41522.jpg,0,18,2,0
15568.jpg,3,10,3,2
37429.jpg,6,9,2,2
11698.jpg,1,16,0,0
8255.jpg,3,9,0,2
29960.jpg,4,20,3,0
22337.jpg,3,23,0,0
42128.jpg,0,4,2,0
51755.jpg,0,4,3,2
29266.jpg,0,19,2,0
29480.jpg,0,25,3,0
22949.jpg,8,25,3,1
17283.jpg,2,23,0,0
48757.jpg,8,13,2,2
49825.jpg,9,7,3,2
2897.jpg,4,10,3,2
17026.jpg,1,7,2,0
3393.jpg,3,9,3,2
14641.jpg,1,16,0,0
35877.jpg,9,23,2,0
55783.jpg,2,4,0,0
36492.jpg,9,12,2,2
34567.jpg,0,5,2,2
4837.jpg,8,23,2,0
17326.jpg,0,20,3,0
52851.jpg,0,13,2,2
44093.jpg,0,14,1,0
11784.jpg,0,23,2,2
2670.jpg,9,9,3,2
19072.jpg,7,13,0,2
7517.jpg,9,23,2,0
14899.jpg,7,24,2,2
50989.jpg,4,3,2,2
51348.jpg,0,18,2,0
42678.jpg,1,12,2,2
24334.jpg,9,23,2,0
9987.jpg,9,23,0,0
5795.jpg,8,23,2,0
55932.jpg,6,13,1,2
31593.jpg,0,23,2,0
4921.jpg,8,23,2,2
35701.jpg,8,19,2,0
3129.jpg,0,23,2,0
10271.jpg,7,10,0,2
18634.jpg,7,23,0,0
30868.jpg,8,12,2,2
15773.jpg,0,3,2,0
17573.jpg,1,16,0,0
17018.jpg,9,6,3,2
6718.jpg,2,23,2,0
57846.jpg,2,9,2,1
24854.jpg,1,21,2,2
53112.jpg,9,23,2,0
4500.jpg,2,19,2,0
20331.jpg,6,23,0,0
42142.jpg,8,19,2,0
6456.jpg,8,19,2,0
59652.jpg,6,13,0,2
18989.jpg,1,23,2,0
15091.jpg,1,13,0,2
47664.jpg,0,13,2,2
7399.jpg,0,8,3,0
32260.jpg,2,13,2,2
16995.jpg,0,13,3,2
5691.jpg,8,4,3,0
28385.jpg,2,20,3,0
37344.jpg,7,23,2,0
24234.jpg,2,12,0,2
14716.jpg,8,16,0,0
9794.jpg,3,0,0,1
2720.jpg,1,22,2,0
43967.jpg,7,14,1,2
50447.jpg,0,3,2,0
3655.jpg,0,4,2,0
16274.jpg,3,13,0,0
18873.jpg,2,8,2,0
46462.jpg,4,25,3,0
51000.jpg,7,2,2,2
11145.jpg,6,16,0,0
27437.jpg,3,21,3,2
39517.jpg,0,13,2,1
47151.jpg,0,13,2,2
28939.jpg,7,12,2,2
19581.jpg,8,23,2,0
12247.jpg,1,16,0,0
8187.jpg,1,16,2,0
21660.jpg,6,2,2,2
28355.jpg,0,20,3,0
34596.jpg,1,16,2,2
19294.jpg,4,25,3,2
17914.jpg,0,23,1,0
57532.jpg,0,8,0,0
47921.jpg,2,9,2,2
53672.jpg,9,9,2,2
3666.jpg,0,19,2,0
5964.jpg,1,16,2,0
47121.jpg,1,4,3,0
4785.jpg,0,17,2,0
4272.jpg,0,8,2,0
18849.jpg,7,23,0,0
31462.jpg,1,23,2,0
28449.jpg,2,9,2,2
3599.jpg,1,23,2,2
6939.jpg,8,23,2,0
44535.jpg,0,15,2,0
17976.jpg,0,15,0,0
7641.jpg,8,23,0,0
49506.jpg,0,4,2,0
3373.jpg,4,19,1,2
18946.jpg,1,18,2,0
56310.jpg,7,2,2,2
7157.jpg,0,13,0,2
23750.jpg,6,20,3,1
36200.jpg,7,13,2,0
59377.jpg,8,12,2,2
25598.jpg,0,13,0,2
35537.jpg,0,15,2,2
21913.jpg,7,12,0,2
9865.jpg,0,23,0,0
6696.jpg,8,18,2,0
19299.jpg,4,25,3,2
27975.jpg,0,3,3,0
48834.jpg,4,13,2,2
10824.jpg,8,23,0,0
35990.jpg,7,5,2,2
14371.jpg,7,10,3,2
49105.jpg,0,13,1,2
52568.jpg,0,13,2,2
13613.jpg,7,13,2,0
20313.jpg,8,16,2,0
41558.jpg,3,23,3,0
10700.jpg,4,25,3,2
29087.jpg,2,24,3,0
31423.jpg,8,12,2,2
21926.jpg,1,12,0,2
6940.jpg,2,23,2,0
8136.jpg,8,25,3,2
7380.jpg,2,8,3,0
57573.jpg,2,13,1,2
31781.jpg,7,16,2,0
50211.jpg,6,20,3,2
42174.jpg,1,23,2,0
43390.jpg,0,24,1,0
57957.jpg,5,13,0,2
26908.jpg,1,21,2,2
31590.jpg,8,23,2,0
51596.jpg,0,11,2,2
15369.jpg,0,15,2,0
49828.jpg,7,7,3,2
57177.jpg,1,13,2,2
1841.jpg,8,19,0,0
36141.jpg,0,19,2,0
26268.jpg,6,23,2,0
13268.jpg,7,21,0,2
59596.jpg,2,13,0,2
38385.jpg,0,1,2,0
13286.jpg,0,16,0,0
47379.jpg,1,9,2,2
56861.jpg,1,10,3,2
6773.jpg,8,23,2,0
32635.jpg,0,13,2,2
58689.jpg,6,12,0,2
53017.jpg,3,13,0,2
47642.jpg,0,4,3,0
51408.jpg,1,16,2,0
46132.jpg,1,13,2,2
16405.jpg,1,16,0,0
45197.jpg,0,25,3,2
29568.jpg,0,4,2,0
40388.jpg,7,21,2,2
19116.jpg,0,7,0,1
22539.jpg,2,10,3,2
4314.jpg,8,23,2,1
50223.jpg,0,1,2,2
38427.jpg,0,13,0,2
36042.jpg,1,13,2,1
2800.jpg,2,4,0,0
32973.jpg,1,23,2,0
55787.jpg,7,13,2,2
14499.jpg,3,4,0,0
4071.jpg,0,4,2,2
54168.jpg,4,13,0,2
45780.jpg,0,13,2,2
16033.jpg,7,16,0,0
32455.jpg,8,23,2,0
12741.jpg,0,0,0,1
46565.jpg,8,25,3,0
44749.jpg,0,4,2,0
51401.jpg,1,16,2,0
40238.jpg,0,18,2,0
14563.jpg,0,4,2,0
41437.jpg,8,19,0,0
26640.jpg,8,4,2,0
22842.jpg,5,4,2,0
21441.jpg,0,1,3,2
58946.jpg,0,14,1,2
38410.jpg,2,1,2,2
17579.jpg,0,22,0,0
2859.jpg,6,23,2,0
44873.jpg,8,23,2,0
54149.jpg,4,13,0,2
5020.jpg,0,16,2,0
22760.jpg,1,12,0,2
17176.jpg,3,16,0,0
21829.jpg,3,13,2,1
13968.jpg,1,4,0,0
45027.jpg,0,25,3,0
5009.jpg,1,21,2,2
56149.jpg,0,13,1,2
37601.jpg,8,23,2,0
43816.jpg,3,13,2,2
43060.jpg,8,23,2,0
21521.jpg,7,9,3,2
14322.jpg,0,13,0,0
37249.jpg,2,4,2,0
7869.jpg,0,8,2,0
53886.jpg,0,9,2,2
11357.jpg,0,13,0,2
38743.jpg,6,0,2,1
7374.jpg,2,4,3,0
36346.jpg,7,13,2,0
44961.jpg,7,13,1,2
7119.jpg,3,0,2,1
50604.jpg,7,13,2,0
55385.jpg,7,13,1,2
39932.jpg,0,13,3,1
35086.jpg,8,13,2,0
59607.jpg,0,13,0,2
28891.jpg,5,3,2,2
44049.jpg,1,13,1,0
42658.jpg,1,12,2,2
13334.jpg,1,16,0,0
13438.jpg,1,23,2,0
48382.jpg,1,11,2,0
48524.jpg,8,5,2,2
24169.jpg,9,13,0,2
25017.jpg,0,10,0,2
52479.jpg,8,13,3,2
34220.jpg,7,23,2,0
58481.jpg,0,24,3,0
33259.jpg,1,17,2,0
57614.jpg,9,13,1,2
51412.jpg,6,16,2,0
35216.jpg,0,0,2,1
25821.jpg,8,12,2,2
19723.jpg,0,16,0,0
54869.jpg,4,13,0,2
50392.jpg,4,25,3,2
28941.jpg,3,12,2,2
14156.jpg,4,13,0,0
40560.jpg,0,25,2,0
21284.jpg,2,20,3,1
15913.jpg,8,16,0,0
21991.jpg,2,9,3,2
52991.jpg,3,13,0,2
30336.jpg,7,23,2,0
27820.jpg,2,1,0,0
59267.jpg,4,25,3,2
5706.jpg,0,4,3,0
54554.jpg,8,13,2,2
18495.jpg,8,15,0,0
8816.jpg,1,16,0,0
35047.jpg,0,12,2,2
56985.jpg,2,10,3,2
11134.jpg,0,25,3,0
10506.jpg,7,21,0,2
3612.jpg,0,23,2,0
6422.jpg,0,4,2,1
59033.jpg,0,10,3,2
54080.jpg,2,13,2,2
